p_val,avg_log2FC,pct.1,pct.2,p_val_adj,SYMBOL,ENTREZID,ENSEMBL
6.740532505172716e-6,-0.3950658210829876,0.019,0.026,0.0831309873862951,ATG4C,84938,ENSG00000125703
6.745402096009077e-6,-0.2962304815027479,0.027,0.035,0.08319104405007995,PDK1,5163,ENSG00000152256
6.758779150906062e-6,-0.16173709536137615,0.055,0.066,0.08335602326812447,UBXN11,91544,ENSG00000158062
6.797968461543246e-6,-0.12924448113121934,0.116,0.132,0.08383934503621285,UGP2,7360,ENSG00000169764
6.804626531499593e-6,-0.11777443768654304,0.107,0.123,0.08392145901298449,ZFP91,80829,ENSG00000186660
6.805792508966839e-6,-0.4569331454210741,0.02,0.027,0.08393583901308801,ABHD4,63874,ENSG00000100439
6.986792373057888e-6,-0.18138766000675677,0.04,0.05,0.08616811033692293,GDAP2,54834,ENSG00000196505
6.994893642582777e-6,-0.18979042235411647,0.061,0.073,0.08626802329397339,CGRRF1,10668,ENSG00000100532
7.1788590494650465e-6,-0.19283174561320604,0.041,0.051,0.08853686865705242,GCLC,2729,ENSG00000001084
7.500563817154864e-6,-0.3719106541436034,0.015,0.021,0.09250445355697094,CETN3,1070,ENSG00000153140
7.586522092976432e-6,0.21000423496886844,0.142,0.127,0.09356457697267834,LAIR1,3903,ENSG00000167613
7.586522092976432e-6,0.21000423496886844,0.142,0.127,0.09356457697267834,LAIR1,3903,ENSG00000276163
7.586522092976432e-6,0.21000423496886844,0.142,0.127,0.09356457697267834,LAIR1,3903,ENSG00000278154
7.586522092976432e-6,0.21000423496886844,0.142,0.127,0.09356457697267834,LAIR1,3903,ENSG00000274110
7.586522092976432e-6,0.21000423496886844,0.142,0.127,0.09356457697267834,LAIR1,3903,ENSG00000276053
7.637334378266427e-6,-0.6103713952877108,0.006,0.01,0.09419124488715984,CLIP2,7461,ENSG00000106665
7.735352340506792e-6,-0.23129415071040116,0.05,0.061,0.09540010041547026,ECE1,1889,ENSG00000117298
7.783586217661222e-6,-0.2738162869386722,0.041,0.051,0.09599496882241586,CDK8,1024,ENSG00000132964
7.814597028267141e-6,-0.1795086128621581,0.021,0.029,0.09637742514961864,AGO1,26523,ENSG00000092847
7.886410308752312e-6,0.4128314238665312,0.067,0.056,0.09726309833784226,TRAF1,7185,ENSG00000056558
7.896397540340103e-6,-0.293001767974189,0.012,0.017,0.09738627086501447,SRR,63826,ENSG00000167720
7.905603576576179e-6,-0.12278290324509356,0.047,0.057,0.097499808909914,NFATC1,4772,ENSG00000131196
7.964422522225512e-6,-0.10793720079806612,0.08,0.093,0.09822522296660724,NSL1,25936,ENSG00000117697
7.965219970572127e-6,-0.24750548157003527,0.02,0.027,0.09823505789706603,RELT,84957,ENSG00000054967
8.013005461850574e-6,-0.21809639422885585,0.034,0.043,0.09882439636100313,BAG3,9531,ENSG00000151929
8.046278064639138e-6,-0.11764520205957618,0.012,0.018,0.09923474737119448,MTBP,27085,ENSG00000172167
8.049096415705396e-6,-0.4243843848506348,0.018,0.025,0.09926950609489466,CEBPA,1050,ENSG00000245848
8.124095348534392e-6,-0.18170109749787833,0.073,0.086,0.10019446793347464,ZNF92,168374,ENSG00000146757
8.168438757556116e-6,-0.1535265670782544,0.062,0.074,0.10074135519693957,PRR14L,253143,ENSG00000183530
8.289107938913043e-6,-0.1054902710754818,0.084,0.099,0.10222956821061456,MAGT1,84061,ENSG00000102158
8.328265283950452e-6,-0.12314928438777306,0.04,0.05,0.10271249574696092,CLCN3,1182,ENSG00000109572
8.38953080649418e-6,-0.2937634273045959,0.011,0.016,0.10346808343649272,ARHGEF28,64283,ENSG00000214944
8.420707907778221e-6,-0.10108820265142836,0.048,0.059,0.1038525906266288,CCDC18,343099,ENSG00000122483
8.440114761736791e-6,-0.1690912431657592,0.2,0.222,0.10409193535649984,SEC11C,90701,ENSG00000166562
8.673990718816538e-6,0.13543292564907938,0.398,0.384,0.10697632753516435,LAT,27040,ENSG00000213658
8.677044448401782e-6,-0.14462761048411488,0.057,0.068,0.10701398918213918,RHOT1,55288,ENSG00000126858
8.759411233784706e-6,-0.2952193624305668,0.009,0.014,0.10802981874626678,PILRA,29992,ENSG00000085514
8.775749989369567e-6,-0.14873526869662412,0.055,0.067,0.10823132461889488,XRCC1,7515,ENSG00000073050
8.824542126755238e-6,-0.30127935519072047,0.007,0.012,0.10883307804927236,IFT46,56912,ENSG00000118096
8.847140594635228e-6,-0.3668451277251086,0.053,0.063,0.10911178495363628,PDE4B,5142,ENSG00000184588
8.892219083400963e-6,0.28158735677467744,0.166,0.151,0.10966773795558409,CBX4,8535,ENSG00000141582
8.909359509368295e-6,-0.3207014400177246,0.018,0.024,0.1098791308290392,ETAA1,54465,ENSG00000143971
8.920993414327827e-6,-0.1004321604672534,0.141,0.16,0.11002261177890509,C1orf43,25912,ENSG00000143612
8.934116755401225e-6,0.1765786683616135,0.039,0.049,0.11018446194436332,SLC25A37,51312,ENSG00000147454
9.038917446611915e-6,-0.1110882052009825,0.044,0.054,0.11147696886906476,TPRA1,131601,ENSG00000163870
9.067054439975953e-6,-0.16099567048754415,0.079,0.092,0.11182398240822344,BAG5,9529,ENSG00000166170
9.26990819309228e-6,-0.14106338689138642,0.058,0.069,0.1143257777454071,AKAP10,11216,ENSG00000108599
9.271928628103848e-6,-0.1167250605726875,0.044,0.054,0.11435069577040476,PYGB,5834,ENSG00000100994
9.367421195731798e-6,0.1127511926366509,0.445,0.433,0.11552840560696026,ATP6V1G1,9550,ENSG00000136888
9.58913032099468e-6,-0.9131000688586312,0.006,0.01,0.1182627442488274,GNG7,2788,ENSG00000176533
9.622183274056928e-6,-0.16069134705405608,0.027,0.035,0.1186703863189441,TM2D2,83877,ENSG00000169490
9.82009523477078e-6,-0.2249524777926184,0.031,0.04,0.12111123453042802,NUDT9,53343,ENSG00000170502
9.839156352477731e-6,-0.2589611475674669,0.029,0.037,0.12134631529510788,RHOQ,23433,ENSG00000119729
9.840367812942535e-6,-0.19032059956131153,0.032,0.041,0.12136125623702028,ST3GAL3,6487,ENSG00000126091
1.0025944500075955e-5,-0.3795899869983472,0.006,0.01,0.12364997351943678,CCDC171,203238,ENSG00000164989
1.0107807743148713e-5,-0.16352900466671416,0.027,0.035,0.12465959289625309,SLC4A2,6522,ENSG00000164889
1.0186486734284898e-5,-0.2653814882128671,0.009,0.013,0.12562994089393564,PALB2,79728,ENSG00000083093
1.0192462960996496e-5,-0.1150043310216442,0.033,0.042,0.1257036456979698,KCTD5,54442,ENSG00000167977
1.0201859768572112e-5,-0.11922637329888808,0.041,0.051,0.12581953652579989,ABCD3,5825,ENSG00000117528
1.0297643227423004e-5,-0.3982552283166001,0.009,0.013,0.1270008339238079,NR1H3,10062,ENSG00000025434
1.03884926737219e-5,-0.10600074850672148,0.094,0.109,0.12812128014501217,UBQLN2,29978,ENSG00000188021
1.0392490292858745e-5,-0.2183452281327596,0.018,0.025,0.12817058278182691,INKA2,55924,ENSG00000197852
1.0453456420756936e-5,-0.18025730191042433,0.037,0.046,0.12892247803719528,ZNF480,147657,ENSG00000198464
1.048201273731436e-5,-0.2471667430093727,0.031,0.039,0.129274663089298,INTS3,65123,ENSG00000143624
1.048201273731436e-5,-0.2471667430093727,0.031,0.039,0.129274663089298,INTS3,65123,ENSG00000262826
1.0551920018422471e-5,-0.10964938235548977,0.129,0.147,0.13013682958720435,TXNDC12,51060,ENSG00000117862
1.059196931969811e-5,-0.20659486703123964,0.015,0.021,0.13063075761983678,SLC25A44,9673,ENSG00000160785
1.0604738387183616e-5,-0.1660626426819236,0.061,0.073,0.13078823852913551,TMEM43,79188,ENSG00000170876
1.06607208141343e-5,-0.2455437623149379,0.024,0.032,0.13147866980071832,ITPRIPL1,150771,ENSG00000198885
1.0668621997488891e-5,-0.4845163706570328,0.02,0.027,0.1315761150950305,PPP1R3E,90673,ENSG00000235194
1.1113112214874523e-5,-0.5756235373013823,0.007,0.011,0.13705801294604752,IGSF6,10261,ENSG00000140749
1.1113112214874523e-5,-0.5756235373013823,0.007,0.011,0.13705801294604752,IGSF6,10261,ENSG00000283934
1.1156534799590791e-5,-0.12591024793451844,0.008,0.013,0.13759354368335322,MCM8,84515,ENSG00000125885
1.1244204724030894e-5,-0.10012994589690094,0.079,0.093,0.13867477686147303,DPH3,285381,ENSG00000154813
1.1278663166334451e-05,-0.10160614566916526,0.046,0.057,0.1390997528304028,PNO1,56902,ENSG00000115946
1.1413628776379392e-5,-0.2522796446917974,0.017,0.023,0.14076428369908706,ZHX3,23051,ENSG00000174306
1.1612900923906226e-5,0.1402857332550893,0.432,0.42,0.14322190709453547,BLOC1S1,2647,ENSG00000135441
1.1811857100328134e-5,-0.1341618338235145,0.116,0.132,0.14567563361834687,PTGER4,5734,ENSG00000171522
1.1936914625878182e-5,-0.22600596870650105,0.024,0.031,0.1472179680809556,TCAIM,285343,ENSG00000179152
1.1960238624772136e-5,0.5783384514724657,0.019,0.013,0.14750562295931474,LIM2,3982,ENSG00000105370
1.196385986261478e-5,-0.14183081051607271,0.084,0.098,0.1475502836856281,MAST3,23031,ENSG00000099308
1.208948735167959e-5,-0.13154302246594263,0.075,0.088,0.14909964750826438,ANGEL2,90806,ENSG00000174606
1.2251024576183816e-5,-0.2231876102332646,0.026,0.033,0.15109188609807503,METTL4,64863,ENSG00000101574
1.2295491231034562e-5,-0.2878955864405981,0.01,0.015,0.15164029335234924,GRPEL2,134266,ENSG00000164284
1.235771082265384e-5,-0.12560411103116098,0.061,0.073,0.1524076475757898,INTS15,79034,ENSG00000146576
1.2389033146789478e-5,-0.17421304201121623,0.034,0.042,0.15279394579935462,TSC1,7248,ENSG00000165699
1.2561320526647035e-5,-0.13107604759881264,0.029,0.038,0.15491876605513788,SNAPC3,6619,ENSG00000164975
1.258172420247643e-5,-0.10656132214339809,0.052,0.063,0.1551704045891418,RNF20,56254,ENSG00000155827
1.279191670154706e-5,-0.12425587517829983,0.014,0.02,0.15776270868017989,NUP35,129401,ENSG00000163002
1.2822031425108111e-5,-0.1398733719073384,0.025,0.032,0.15813411356585835,TAOK2,9344,ENSG00000149930
1.3090141077836137e-5,-0.12781618295754682,0.039,0.048,0.16144070991295306,SLC36A4,120103,ENSG00000180773
1.3153960942836614e-5,-0.12056767538298074,0.056,0.067,0.16222780030800396,ACBD5,91452,ENSG00000107897
1.3167936649944149e-5,-0.20087605087836735,0.027,0.034,0.16240016270376118,GNB1L,54584,ENSG00000185838
1.3355446073083892e-5,-0.265678833647486,0.022,0.029,0.16471271641934362,KDM1B,221656,ENSG00000165097
1.3379741982606868e-5,-0.13130681897759433,0.068,0.08,0.1650123578714905,KRIT1,889,ENSG00000001631
1.3477580531902055e-05,-0.14475551423319244,0.04,0.05,0.16621900069994805,FBXO31,79791,ENSG00000103264
1.389303041154275e-5,-0.11010920270715464,0.076,0.089,0.17134274406555672,DCK,1633,ENSG00000156136
1.3925239677689038e-5,-0.20615187044780336,0.021,0.028,0.17173998094493892,TENM1,10178,ENSG00000009694
1.4034084775202698e-5,-0.6254654623118827,0.015,0.021,0.17308236753257486,CFH,3075,ENSG00000000971
1.4197402325626724e-5,-0.34112427293796266,0.015,0.021,0.1750965628819544,NEK4,6787,ENSG00000114904
1.4259393415795318e-5,-0.13827665345411377,0.036,0.046,0.17586109899700367,CBX6,23466,ENSG00000183741
1.4327619845609476e-5,-0.1745551422613043,0.033,0.042,0.17670253555590168,SLC10A7,84068,ENSG00000120519
1.4372059585279702e-5,-0.24752457896410007,0.023,0.03,0.17725061086525457,ZNHIT2,741,ENSG00000174276
1.4576027449848788e-5,-0.3406339580339188,0.023,0.03,0.1797661465389851,PRSS57,400668,ENSG00000185198
1.4589203907082835e-5,-0.16444025923645755,0.017,0.023,0.17992865178605263,EDARADD,128178,ENSG00000186197
1.4599172103276263e-5,-0.24560680222214024,0.025,0.032,0.18005158954970615,RRM2B,50484,ENSG00000048392
1.4645607044828394e-5,-0.12156858458436748,0.078,0.091,0.18062427168386855,TDP2,51567,ENSG00000111802
1.4761542902722672e-5,-0.10918374012939468,0.347,0.369,0.18205410861927873,ATP5PB,515,ENSG00000116459
1.4795328879717608e-5,-0.19296963889818475,0.021,0.028,0.1824707910735573,TTC4,7268,ENSG00000243725
1.4851123929624686e-5,-0.4553831215158417,0.017,0.024,0.18315891142406124,GCA,25801,ENSG00000115271
1.4866662312111845e-5,-0.23697546422240737,0.025,0.033,0.18335054629527536,GDPD5,81544,ENSG00000158555
1.486979959658611e-5,-0.1672327607453088,0.043,0.053,0.18338923842469648,TADA2B,93624,ENSG00000173011
1.4923280363140413e-5,-0.4641570985983954,0.008,0.013,0.1840488167186107,TRIM16,10626,ENSG00000221926
1.5173237399118291e-5,-0.2206708658325609,0.011,0.016,0.1871315368433259,ZNF576,79177,ENSG00000124444
1.5191066669803454e-5,-0.14407671887110807,0.062,0.074,0.187351425238686,MAPK9,5601,ENSG00000050748
1.5219212126177288e-5,-0.3230717475106166,0.01,0.015,0.1876985431521445,SPRYD4,283377,ENSG00000176422
1.5222063078672867e-5,-0.3429480420525448,0.012,0.018,0.1877337039492725,TPCN2,219931,ENSG00000162341
1.5447738912441402e-5,-0.1875624225439485,0.025,0.032,0.19051696400713983,RANBP10,57610,ENSG00000141084
1.5515645851319202e-5,-0.2446331497156362,0.038,0.047,0.1913544602843197,LRRC28,123355,ENSG00000168904
1.551718524506431e-5,-0.12730174424466068,0.042,0.052,0.19137344562737815,CSPP1,79848,ENSG00000104218
1.58376096225222e-5,-0.14641922097650317,0.043,0.053,0.1953252394745663,PEA15,8682,ENSG00000162734
1.5953184392204326e-5,-0.17271066606726815,0.048,0.058,0.19675062310905597,ZNF766,90321,ENSG00000196214
1.5969853524488004e-5,-0.11460411985066175,0.031,0.039,0.19695620351751056,FGGY,55277,ENSG00000172456
1.6011169677480375e-5,-0.25827773598857995,0.016,0.022,0.19746575563236543,NDFIP2,54602,ENSG00000102471
1.605929530066073e-5,-0.7464838681409236,0.016,0.023,0.1980592889430488,TSPAN33,340348,ENSG00000158457
1.6079392188902064e-5,-0.117939577787725,0.041,0.051,0.19830714386572915,DROSHA,29102,ENSG00000113360
1.66702915845321e-5,0.12401924419303144,0.407,0.397,0.2055947061120344,FKBP8,23770,ENSG00000105701
1.6676473900496476e-5,-0.14848246449683278,0.044,0.054,0.20567095261482304,PHF2,5253,ENSG00000197724
1.6715934462375242e-5,-0.1090570705308238,0.542,0.561,0.20615761972447383,CALR,811,ENSG00000179218
1.683403521298906e-5,-0.3008712053646603,0.018,0.025,0.20761415628179408,KICS2,144577,ENSG00000174206
1.6894407486558908e-5,-0.3608356016520107,0.025,0.033,0.208358727531731,ENDOD1,23052,ENSG00000149218
1.700601582840009e-5,-0.11720357693381224,0.032,0.04,0.20973519321165832,INO80C,125476,ENSG00000153391
1.7038699621442785e-5,-0.1832390803911581,0.067,0.079,0.21013828243125388,FBXO34,55030,ENSG00000178974
1.7199593803945802e-5,0.19065421547012884,0.242,0.228,0.2121225903840636,RNASET2,8635,ENSG00000026297
1.732976391601182e-5,0.21677016297995297,0.19,0.176,0.2137279783761738,NUB1,51667,ENSG00000013374
1.7369845737388744e-5,-0.10455913774828396,0.064,0.076,0.2142223074792154,TATDN1,83940,ENSG00000147687
1.741031359034142e-5,-0.1448521925625288,0.033,0.042,0.21472139750968072,RFK,55312,ENSG00000135002
1.7656448524117188e-5,-0.11612545801814256,0.051,0.061,0.21775697964793728,ZNF718,255403,ENSG00000250312
1.768371690664269e-5,0.2492498388946362,0.146,0.133,0.2180932806096243,TRAPPC6A,79090,ENSG00000007255
1.8009126934755204e-5,-0.1439548056514448,0.042,0.052,0.22210656248633592,BRPF1,7862,ENSG00000156983
1.8231336027990395e-5,-0.23577193152073916,0.056,0.066,0.22484706723320555,CYB5R1,51706,ENSG00000159348
1.8357114493511172e-5,-0.34939694665575205,0.014,0.02,0.22639829304847328,ZSCAN29,146050,ENSG00000140265
1.837038896143673e-5,-0.12331083183250402,0.281,0.302,0.2265620070613992,DYNLL1,8655,ENSG00000088986
1.8382376722125196e-5,-0.166401659400774,0.017,0.023,0.22670985211397005,FANCB,2187,ENSG00000181544
1.85048180413316e-5,-0.1286550515925482,0.053,0.064,0.2282199209037426,RAB11FIP3,9727,ENSG00000090565
1.85048180413316e-5,-0.1286550515925482,0.053,0.064,0.2282199209037426,RAB11FIP3,9727,ENSG00000275338
1.853308961664793e-5,-0.1053348391453942,0.092,0.106,0.22856859424211892,SVIP,258010,ENSG00000198168
1.8776517047460132e-5,-0.1589855352062235,0.052,0.062,0.2315707847463258,ANAPC4,29945,ENSG00000053900
1.8947504969143753e-5,-0.10695722709257338,0.075,0.088,0.23367957878444992,FBXO42,54455,ENSG00000037637
1.9074466304535472e-5,-0.10890386850632972,0.022,0.029,0.235245392933836,XXYLT1,152002,ENSG00000173950
1.9213639635490536e-5,-0.8022527249769205,0.009,0.013,0.23696181762450477,VASH1,22846,ENSG00000071246
1.932070916808565e-5,-0.2718199233480756,0.058,0.069,0.23828230617000032,NOTCH2,4853,ENSG00000134250
1.940937298369665e-5,-0.4166193383820853,0.016,0.022,0.23937579700793077,GOLPH3L,55204,ENSG00000143457
1.94499701661867e-5,-0.2433676893404355,0.016,0.022,0.23987648205958056,ZNF79,7633,ENSG00000196152
1.945358395440448e-5,0.12285852437332025,0.473,0.466,0.23992105090967045,FUS,2521,ENSG00000089280
1.9544427705619617e-5,0.37406616038918816,0.042,0.033,0.24104142689340669,SLC25A45,283130,ENSG00000162241
1.985370254398568e-5,-0.8216197315229596,0.006,0.01,0.24485571347497545,RGS17,26575,ENSG00000091844
2.0165257532670703e-5,-0.18950616060631775,0.026,0.033,0.24869812115042775,TEFM,79736,ENSG00000172171
2.038198860961371e-5,-0.1102402725153282,0.044,0.054,0.2513710655223659,DFFA,1676,ENSG00000160049
2.0389561549096944e-5,-0.22833668391784157,0.015,0.02,0.2514644625850126,ALG14,199857,ENSG00000172339
2.0527307604439372e-5,-0.10092939456148142,0.089,0.102,0.25316328468555077,SUPT20H,55578,ENSG00000102710
2.082629622246367e-5,-0.2077776214307621,0.027,0.035,0.25685071131164444,SUFU,51684,ENSG00000107882
2.124897509271732e-5,-0.17955027201560592,0.034,0.042,0.26206360981848276,ZNF692,55657,ENSG00000171163
2.125193890980339e-5,-0.2627946138318151,0.027,0.034,0.2621001625746053,ATG4A,115201,ENSG00000101844
2.13788865045291e-5,-0.1829142509359256,0.07,0.082,0.26366580726035743,MPHOSPH10,10199,ENSG00000124383
2.1618546829007773e-5,-0.1811094894108637,0.088,0.102,0.2666215380421529,ZXDC,79364,ENSG00000070476
2.1748430518852267e-5,-0.24275773935515144,0.028,0.036,0.268223393589005,RXRA,6256,ENSG00000186350
2.1799534524135443e-5,-0.1523504375959326,0.027,0.034,0.2688536592861624,RAB43,339122,ENSG00000172780
2.201607842292247e-5,-0.19268029205483428,0.034,0.043,0.27152429518990284,ATRN,8455,ENSG00000088812
2.218937748640717e-5,-0.5544482650947438,0.011,0.016,0.2736615925398596,PDE5A,8654,ENSG00000138735
2.2447267262063324e-5,-0.2445540738801828,0.026,0.034,0.27684214714302696,CMTR2,55783,ENSG00000180917
2.2482457104981588e-5,-0.26709478661024333,0.018,0.024,0.2772761434757379,SLC35C1,55343,ENSG00000181830
2.2518202959212232e-5,-0.3849005266789116,0.012,0.018,0.2777169970959645,GTF2IRD2,84163,ENSG00000196275
2.2959075770158687e-5,-0.10493641037413592,0.03,0.038,0.2831542814733671,THAP3,90326,ENSG00000041988
2.3124229263066604e-5,-0.11689220184305028,0.057,0.068,0.2851911195014004,BTD,686,ENSG00000169814
2.3182526926096417e-5,-0.19779262928179264,0.027,0.034,0.2859101045795471,CPEB3,22849,ENSG00000107864
2.3340551647492013e-5,-0.14902967431492464,0.049,0.059,0.287859023468519,FBXL3,26224,ENSG00000005812
2.3574734407606203e-5,-0.28948427962263024,0.027,0.034,0.2907471994490073,ZNF680,340252,ENSG00000173041
2.3612141148264155e-5,-0.17107923406917624,0.035,0.044,0.29120853678154185,PEX13,5194,ENSG00000162928
2.3636340434019715e-5,-0.16747721593264542,0.062,0.073,0.29150698657276514,ZC3H4,23211,ENSG00000130749
2.4005450923092775e-5,-0.11086823508073353,0.067,0.079,0.2960592262345032,SLC25A42,284439,ENSG00000181035
2.4295219604059157e-5,-0.2237048886678099,0.049,0.059,0.2996329433768616,TMEM65,157378,ENSG00000164983
2.4330118509262315e-5,-0.1623037762209214,0.066,0.078,0.30006335157473213,ZMYM4,9202,ENSG00000146463
2.44307718686284e-5,-0.11944314680168422,0.083,0.096,0.301304709455794,ATOSA,56204,ENSG00000047346
2.4788680174178577e-5,-0.316995781648036,0.016,0.022,0.30571879258814433,C14orf93,60686,ENSG00000100802
2.481316387245689e-5,-0.2810628809113944,0.024,0.031,0.3060207500390108,DNAJC16,23341,ENSG00000116138
2.4816791506861227e-5,-0.1386548128052471,0.131,0.147,0.3060654896541195,PLD3,23646,ENSG00000105223
2.5478370367488305e-5,-0.4201365473194376,0.017,0.024,0.31422474174223325,FCHO2,115548,ENSG00000157107
2.548537499255807e-5,-0.16494703996849402,0.031,0.04,0.3143111297832187,DHX37,57647,ENSG00000150990
2.5541999076136452e-5,-0.11597122242446024,0.03,0.038,0.3150094746059909,COQ6,51004,ENSG00000119723
2.556572909515602e-5,-0.11718472918648892,0.032,0.04,0.3153021369305592,DLG3,1741,ENSG00000082458
2.6303285900663823e-5,-0.1695919715554095,0.032,0.041,0.32439842501288696,KIAA0930,23313,ENSG00000100364
2.667698566772468e-5,-0.10009218837260248,0.036,0.045,0.32900726424004845,MIB1,57534,ENSG00000101752
2.680326683673888e-5,-0.24098612195846855,0.018,0.025,0.3305646898975006,STK35,140901,ENSG00000125834
2.700439540391271e-5,-0.16402662258081113,0.025,0.033,0.33304520851645547,TRIM65,201292,ENSG00000141569
2.724197641869721e-5,-0.1152961892059099,0.04,0.049,0.3359752951717927,KCTD18,130535,ENSG00000155729
2.7732021792871782e-5,-0.14046843299518863,0.036,0.045,0.3420190247714877,ATP11A,23250,ENSG00000068650
2.849045721394938e-5,-0.38940591448536654,0.009,0.013,0.35137280881963767,AP1S3,130340,ENSG00000152056
2.860700854531528e-5,-0.23069424025581983,0.027,0.034,0.3528102363893733,ZNF567,163081,ENSG00000189042
2.9075304357528e-5,-0.16375462044508238,0.039,0.048,0.3585857286413928,MUL1,79594,ENSG00000090432
2.9206323134585568e-5,-0.157472634269074,0.028,0.035,0.3602015832188438,KIF9,64147,ENSG00000088727
2.941541164771768e-5,-0.1168432478235758,0.217,0.238,0.3627802718513021,STK24,8428,ENSG00000102572
2.9455815712809865e-5,0.7682997850459472,0.02,0.014,0.3632785751860841,BOLA2,552900,ENSG00000183336
2.9455815712809865e-5,0.7682997850459472,0.02,0.014,0.3632785751860841,BOLA2,552900,ENSG00000169627
2.9455815712809865e-5,0.7682997850459472,0.02,0.014,0.3632785751860841,BOLA2B,654483,ENSG00000169627
2.9455815712809865e-5,0.7682997850459472,0.02,0.014,0.3632785751860841,LOC124907841,124907841,ENSG00000169627
2.9474885565001483e-5,-0.3953170653812923,0.023,0.029,0.3635137636731633,MOB1B,92597,ENSG00000173542
2.9542230122017144e-5,-0.16623178853057796,0.03,0.038,0.3643443240948374,KLHL5,51088,ENSG00000109790
2.954448205829753e-5,-0.16687375735436438,0.023,0.03,0.3643720972249834,CASP9,842,ENSG00000132906
2.9722458344638252e-5,-0.17364562351986912,0.037,0.045,0.3665670787644236,CNOT6,57472,ENSG00000113300
2.9763162174508512e-5,0.2865406056627874,0.136,0.123,0.36706907909821346,SNTB1,6641,ENSG00000172164
2.9778427435648828e-5,-0.11604851695777851,0.216,0.237,0.367257345563857,SF3A1,10291,ENSG00000099995
3.0330256640282908e-5,0.15476424470658956,0.331,0.317,0.3740630551446091,PLAC8,51316,ENSG00000145287
3.034572680476941e-5,-0.3044528058298317,0.026,0.033,0.37425384868322115,PCYOX1,51449,ENSG00000116005
3.048156010892994e-5,-0.19881539629426023,0.007,0.012,0.37592908082343296,DCLRE1B,64858,ENSG00000118655
3.070902012679924e-5,0.8282129745198281,0.012,0.008,0.37873434522381505,SYNM,23336,ENSG00000182253
3.089352861390955e-5,0.2054519316532799,0.162,0.148,0.3810098883953465,IFNG,3458,ENSG00000111537
3.0997953535595706e-5,-0.1431041087327407,0.024,0.031,0.38229776095450185,ARFGAP1,55738,ENSG00000101199
3.168726000889213e-5,-0.14459843476174683,0.018,0.024,0.39079897768966665,TRIT1,54802,ENSG00000043514
3.212906034760347e-5,-0.14806966311254888,0.04,0.049,0.3962477012669936,NKAPD1,55216,ENSG00000150776
3.322416461881808e-5,-0.22113578509313656,0.011,0.016,0.4097536222438834,ZNF202,7753,ENSG00000166261
3.3389528112061476e-5,0.4273990722429555,0.049,0.04,0.41179305020605417,VNN2,8875,ENSG00000112303
3.345886353688187e-5,-0.2434057111680339,0.022,0.028,0.4126481640003641,ARHGAP21,57584,ENSG00000107863
3.351388209123657e-5,-0.11965491788534122,0.027,0.035,0.4133267078312206,RBM45,129831,ENSG00000155636
3.411776481103241e-5,-0.31504095752337324,0.02,0.026,0.4207743934144627,AMN1,196394,ENSG00000151743
3.435609583810816e-5,-0.1326029521733325,0.035,0.043,0.4237137299713879,METTL21A,151194,ENSG00000144401
3.507753190988944e-5,-0.15469483300987297,0.063,0.075,0.4326112010446665,ANAPC1,64682,ENSG00000153107
3.5232859718328745e-5,-0.2367627043295761,0.019,0.025,0.4345268589061484,DDX31,64794,ENSG00000125485
3.528122918604303e-5,-0.31524677724200645,0.027,0.034,0.4351233995514687,MLLT1,4298,ENSG00000130382
3.5355332693793456e-5,-0.25240515505789807,0.019,0.025,0.4360373181125547,MANBAL,63905,ENSG00000101363
3.536825870175591e-5,-0.13838246316942027,0.12,0.135,0.4361967345687556,PDXDC1,23042,ENSG00000179889
3.536825870175591e-5,-0.13838246316942027,0.12,0.135,0.4361967345687556,PDXDC1,23042,ENSG00000275498
3.536825870175591e-5,-0.13838246316942027,0.12,0.135,0.4361967345687556,LOC124900586,124900586,ENSG00000276709
3.536825870175591e-5,-0.13838246316942027,0.12,0.135,0.4361967345687556,LOC124900586,124900586,ENSG00000275498
3.536825870175591e-5,-0.13838246316942027,0.12,0.135,0.4361967345687556,LOC124900586,124900586,ENSG00000179889
3.544893568626112e-5,-0.11395888408047394,0.032,0.04,0.4371917238186584,TMEM191C,645426,ENSG00000206140
3.607954621917235e-5,-0.11274671124217316,0.059,0.07,0.4449690435210526,RBM48,84060,ENSG00000127993
3.611692227937337e-5,-0.10434352446962114,0.044,0.054,0.4454300024715117,PDK2,5164,ENSG00000005882
3.625546827417285e-5,0.35186969588060724,0.121,0.11,0.4471386902253737,IL12RB1,3594,ENSG00000096996
3.639205374784224e-5,-0.2574784307628377,0.017,0.022,0.4488231988721383,EID3,493861,ENSG00000255150
3.681717418400082e-5,-0.15090715415084244,0.024,0.031,0.4540662092112821,GPR18,2841,ENSG00000125245
3.70927923897989e-5,-0.16313619970533444,0.039,0.048,0.45746540854338985,PGPEP1,54858,ENSG00000130517
3.7146281744231664e-5,-0.4146455393802588,0.013,0.018,0.4581250927516091,SNAPC1,6617,ENSG00000023608
3.71740161001775e-5,-0.14080733891377273,0.037,0.045,0.4584671405634891,POLR3E,55718,ENSG00000058600
3.71740161001775e-5,-0.14080733891377273,0.037,0.045,0.4584671405634891,POLR3E,55718,ENSG00000284282
3.760301272031995e-5,-0.31391706705847344,0.02,0.026,0.4637579558797059,WDR27,253769,ENSG00000184465
3.78404759415138e-5,-0.2405852028308668,0.041,0.05,0.4666865897866896,ZNF318,24149,ENSG00000171467
3.818583543321147e-5,-0.13767520330917793,0.042,0.051,0.47094590839779704,NR2C1,7181,ENSG00000120798
